# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 12 18:25:49 BST 2021 [seed=1628789148168]
# B.1.1.33.dataset.aln.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1398000	-47294.03580998032	-445.6176466165849	-46848.418163363734	0.5483894533784542	2020.0308455192992	24.424527214911134	69.34697653050164	12.363788459465061	7.533843698353653	7.959513668293471	0.29851273502941256	0.18040942179051503	0.19311642783191788	0.3279614153481544	0.011076382582473857	0.1976653670354557	1.0220744966641047	0.9558465771550481	0.001005007826898858	0.001005007826898858	-46848.418163363734	0.0	-428.7128468500631
1399000	-47299.65116629844	-451.30652663330113	-46848.34463966514	0.5459468837474902	2020.03328808893	24.492365873686463	63.82543431554014	12.172836572101277	6.437095339186091	7.8135187042321546	0.299040118196606	0.1842050499916808	0.19229741767917188	0.32445741413254114	0.05055023017555019	0.035096352242300066	1.0267297423138149	0.9465351517238628	0.00102942413427126	0.0010294241342712596	-46848.34463966514	0.0	-435.2050229212595
1400000	-47292.685774937214	-454.89752029255396	-46837.788254644656	0.5707678990202673	2020.0084670736574	24.608478185359317	56.35562202971835	11.73079615138068	5.672754266530906	6.543433547320307	0.29462647247467505	0.1842050499916808	0.19229741767917188	0.32887105985447207	0.008811485032473242	0.035096352242300066	0.9682085070351194	1.0635893652802064	0.0010085931170488787	0.001008593117048879	-46837.788254644656	0.0	-439.92423071944194
1401000	-47288.22122457582	-448.0322603449722	-46840.188964230845	0.5704415116979884	2020.0087934609796	24.555245649473818	57.99149801166201	12.11539516165008	5.672754266530906	6.097914010123101	0.29127694894295136	0.1842050499916808	0.1956469412108956	0.32887105985447207	0.01227812790563862	0.05505674083518289	0.9988479198675927	1.0023043914437275	0.0010002993593488975	0.001000299359348898	-46840.188964230845	0.0	-432.7074722101872
1402000	-47307.63430907208	-451.46229148389835	-46856.17201758818	0.545781979432324	2020.0334529932452	24.510928168318195	54.47304079967953	11.74019585177972	7.316958632901197	6.444756861912249	0.28904409100331324	0.1842050499916808	0.1956469412108956	0.3311039177941102	0.07694071348059374	0.3203257813077274	0.9629276640395836	1.0741521109367738	0.001001840731352822	0.0010018407313528222	-46856.17201758818	0.0	-435.4354393136856
1403000	-47315.061812830296	-448.31237898875645	-46866.74943384154	0.5955207004421313	2019.9837142722354	24.70521791214599	59.4866556911682	11.7971654384847	6.302125937467865	7.213974698244775	0.2933071030196029	0.1842050499916808	0.19412330697902686	0.32836454000968934	0.04024687279448313	0.32336146680536104	1.0136458738970746	0.9727055139949716	0.0010076696065407598	0.0010076696065407598	-46866.74943384154	0.0	-432.26550496091704
1404000	-47314.582153592986	-453.81600167572856	-46860.766151917254	0.595718636413705	2019.9835163362638	24.67992411446253	58.689014091625936	11.890323499752459	6.055984268499323	7.157527678202444	0.29113032333470407	0.1842050499916808	0.19660748423308366	0.32805714244053136	0.04024687279448313	0.32336146680536104	1.0005850918381824	0.9988296989178247	0.0010048533217528444	0.0010048533217528446	-46860.766151917254	0.0	-437.76298452979637
1405000	-47318.4286204973	-456.02190662674684	-46862.40671387056	0.5699510648186512	2020.0092839078588	24.66871756182088	55.73035372391461	11.479666188828885	6.792564811780706	7.157527678202444	0.29113032333470407	0.1842050499916808	0.19660748423308366	0.32805714244053136	0.05116765657814807	0.13443246458201605	0.9648249311609898	1.0703571959841955	0.0010057318751399865	0.0010057318751399854	-46862.40671387056	0.0	-440.60944807313757
1406000	-47314.985053958226	-461.69054155019734	-46853.29451240803	0.5487959695523059	2020.0304390031254	24.444731462661593	75.38214319753034	12.719760575847845	6.792564811780706	7.208042203826734	0.29113032333470407	0.1842050499916808	0.1923862969812652	0.3322783296923498	0.0032817917539628236	0.09724908622927766	1.002995962906151	0.9940074730112316	0.0010039347497881324	0.0010039347497881324	-46853.29451240803	0.0	-444.8946753772385
1407000	-47302.02543187014	-453.52486809200406	-46848.500563778136	0.5643825396398101	2020.0148524330377	24.55500753465741	73.95606900369775	12.400160798976367	6.749714221947227	5.825143145020031	0.29113032333470407	0.18201916066753948	0.1945721863054065	0.3322783296923498	0.03549067157293954	0.050316903288089	1.067322160727002	0.8653421695341079	0.0010043795399200144	0.0010043795399200123	-46848.500563778136	0.0	-437.43861373829947
1408000	-47304.92371212311	-461.5024370915895	-46843.42127503152	0.5601675773410235	2020.0190673953366	25.004557962074085	84.39621213961797	12.79723265902435	5.83749340994304	5.653941915837879	0.2946832346782469	0.17836184480793874	0.1948260515265109	0.33212886898730337	0.03549067157293954	0.030749038488968074	1.0377325689801449	0.9245272905399612	0.0010030213735269873	0.0010030213735269852	-46843.42127503152	0.0	-445.19326193956385
1409000	-47320.967320522446	-472.7719800828463	-46848.1953404396	0.5329160836086423	2020.046318889069	25.53356061559757	90.42461678361515	12.73899553674085	7.06626503017487	5.119316905247326	0.2946832346782469	0.1778878748411633	0.1948260515265109	0.33260283895407877	0.08011423359938634	0.007131495005618117	1.0336814253012723	0.9326303908090497	0.0010002227422618545	0.0010002227422618538	-46848.1953404396	0.0	-456.2566166812927
1410000	-47322.4856001304	-468.8919743723822	-46853.59362575802	0.5404851700146895	2020.0387498026628	25.303969623537338	83.539972364886	12.845771026905469	6.06514917183179	7.076662945218221	0.2946832346782469	0.18437062298295248	0.19074655391344594	0.3301995884253546	0.08011423359938634	0.0853950481604912	1.0616299138544103	0.876727805497987	0.0010037550166133587	0.001003755016613359	-46853.59362575802	0.0	-451.94270805927727
1411000	-47306.47136098236	-464.28798517901464	-46842.183375803346	0.5632610119443249	2020.0159739607332	25.100259682467968	88.20495219493795	12.755864714541595	6.212854963178066	6.461987300612143	0.2962475399965373	0.18280631766466207	0.19007874382369755	0.33086739851510294	0.022648308588717723	0.04674357749446359	1.0343809413729776	0.9312312182992158	0.001008683856073242	0.0010086838560732405	-46842.183375803346	0.0	-447.6737819087419
1412000	-47311.36648813341	-462.7915599662093	-46848.5749281672	0.5947048588299011	2019.9845301138478	24.913646441279926	87.43064079529495	12.946267695376648	5.783674978251534	5.445449105683603	0.292427112728309	0.18142757076751828	0.19231083230380697	0.3338344842003656	0.022648308588717723	0.04674357749446359	1.018520822393708	0.9629546387838875	0.0010040575424522563	0.0010040575424522572	-46848.5749281672	0.0	-446.36021910665005
1413000	-47312.28279425291	-467.58673760980184	-46844.69605664311	0.588273681864169	2019.9909612908134	25.032272002055542	69.51676118053378	11.99816881988359	7.958900361725991	6.695029419441462	0.290081903348798	0.18142757076751828	0.19465604168331793	0.3338344842003656	0.023240775627976967	0.11988566482889461	1.0377324759543134	0.9245274766102919	0.0010011825242464464	0.001001182524246446	-46844.69605664311	0.0	-451.3670656679716
1414000	-47304.2523357528	-455.67921640218157	-46848.573119350614	0.5652785075109481	2020.0139564651665	24.65430474938766	65.57435723306838	12.229021617636006	7.548344149120458	7.186367031643538	0.29199619735254145	0.18142757076751828	0.19729471591501094	0.32928151596492916	0.13414898672702166	0.039228831354185235	1.0130278269934259	0.973941731820912	0.001004959107239414	0.001004959107239413	-46848.573119350614	0.0	-439.20177154460924
1415000	-47309.176300721316	-461.29764774713124	-46847.878652974185	0.5747483296848072	2020.0044866429928	25.195583551724003	63.892058737246884	12.04148279752224	5.467792908687254	6.531717579970815	0.29199619735254145	0.18371011181175345	0.19257658607202777	0.33171710476367716	0.1347372558128063	0.2379602618142023	1.0222744005715863	0.9554467292269314	0.0010063169362590305	0.0010063169362590284	-46847.878652974185	0.0	-445.28707055436837
1416000	-47306.811652845696	-456.8551069087737	-46849.95654593692	0.5611610581146964	2020.0180739145628	24.842524607271017	61.98439031920828	12.04076972302515	7.069130520322227	7.451099427812071	0.29199619735254145	0.18371011181175345	0.19257658607202777	0.33171710476367716	0.1347372558128063	0.2379602618142023	1.0408176024563145	0.9183566045380639	0.0010090460412395124	0.001009046041239513	-46849.95654593692	0.0	-440.27156093931217
1417000	-47299.416914898844	-464.68118503302526	-46834.73572986582	0.5619994803719441	2020.0172354923056	25.18062125286432	88.13478683199357	13.28047703626243	5.826222215826578	6.758290634366147	0.2991642819464044	0.1818601795104165	0.19377780768627	0.32519773085690895	0.1347372558128063	0.2379602618142023	1.0169092563020896	0.9661780943474978	0.0010102516218451706	0.0010102516218451697	-46834.73572986582	0.0	-446.9631534258205
1418000	-47303.570525805626	-461.96296903773816	-46841.607556767885	0.5845666986970571	2019.9946682739806	25.081346033177187	74.99197602086291	12.868615608668406	7.9553690764871545	7.618288174625602	0.2952539528427487	0.17917394355529426	0.19377780768627	0.3317942959156869	0.132739708190077	0.050409336199894905	1.0300916198039618	0.9398107221418862	0.0010002695082379433	0.0010002695082379429	-46841.607556767885	0.0	-444.5086896745151
1419000	-47296.73740569032	-457.6318217659303	-46839.10558392439	0.5637704166212778	2020.0154645560563	25.13811897641034	65.90892129539776	12.223125146547375	7.9553690764871545	7.618288174625602	0.2922359183002665	0.1834405071867917	0.19252927859725477	0.3317942959156869	0.132739708190077	0.048958939756293576	1.0710036311915943	0.8579784898730153	0.001015984031148758	0.0010159840311487567	-46839.10558392439	0.0	-440.95504097053595
1420000	-47294.91741324152	-459.82765668833457	-46835.089756553185	0.5930597766281691	2019.9861751960493	25.085907880646413	61.783312299680404	12.262202477383859	5.971372706872179	6.580773720987858	0.29608267368951496	0.18308230587005386	0.19147463775215445	0.3293603826882766	0.11912096741543432	0.11820880166637748	1.0004161267898164	0.9991676629194526	0.0010009231390703409	0.0010009231390703385	-46835.089756553185	0.0	-443.75896687503575
1421000	-47291.6262303651	-459.58207833098953	-46832.04415203411	0.5269684453694825	2020.0522665273081	24.658316847819265	53.02047607385276	11.40144495007711	6.592473651160235	6.5557922164109845	0.30006120281020193	0.18308230587005386	0.18749610863146746	0.3293603826882766	0.05228234169753658	0.04804579292186564	1.0099979525807414	0.9800020886275013	0.0010023511663256478	0.0010023511663256484	-46832.04415203411	0.0	-444.6551316689467
1422000	-47310.83234445204	-457.6584308921951	-46853.17391355985	0.5487303924368092	2020.0305045802409	24.646269053074516	49.56936343675099	11.044776974314093	7.618774881874478	7.6348982763130575	0.29918537039139886	0.18308230587005386	0.18539503041224795	0.3323372933262992	0.0465158142552295	0.07881221353171074	0.9885827917265023	1.0228367075489535	0.0010015999641218164	0.0010015999641218153	-46853.17391355985	0.0	-442.6263692208802
1423000	-47304.48094274019	-448.2231026799956	-46856.2578400602	0.591468110911384	2019.9877668617662	24.819994178630882	55.19595564045821	11.927139823154132	6.70068860159366	5.072695447557249	0.297780179990877	0.18308230587005386	0.1839991045200888	0.33513840961898017	0.04189316259298623	0.07881221353171074	1.0682610355022608	0.8634642315869269	0.0010203410678906461	0.0010203410678906479	-46856.2578400602	0.0	-433.0438289528657
1424000	-47297.254475693706	-453.42396524822897	-46843.83051044548	0.4998896224500156	2020.0793453502276	24.96651337779957	65.77653946150087	12.665676112339103	8.136952991713281	5.072695447557249	0.297780179990877	0.18308230587005386	0.1839991045200888	0.33513840961898017	0.08641009986647698	0.07713243136669881	1.0360414400784865	0.9279098876888998	0.001017636370864519	0.0010176363708645176	-46843.83051044548	0.0	-436.92669575758526
